year,Blue,Green,NIR,Red,SWIR1,SWIR2,pixel_qa,site,landform
1986,356.873,681.618,"1,932.83",973.245,"2,614.48","1,958.73",66,high,shed
1986,252.618,608.789,"1,865.64",890.68,"2,472.43","1,856.29",66,high,shed
1987,283.28,698.926,"2,076.93","1,206.21","2,989.18","2,434.94",66,high,shed
1987,260.507,656.287,"1,952.86","1,030.17","2,717.99","2,111.49",66,high,shed
1987,286.481,688.057,"2,139.52","1,076.95","2,906.73","2,227.01",66,high,shed
1987,455.956,825.8,"2,288.48","1,224.03","3,050.96","2,370.78",66,high,shed
1987,298.003,705.313,"2,154.98","1,148.60","2,981.23","2,346.97",66,high,shed
1987,425.854,830.053,"2,309.76","1,316.92","3,267.47","2,661.24",66,high,shed
1987,370.244,810.581,"2,354.62","1,349.36","3,402.25","2,744.16",66,high,shed
1987,433.232,855.525,"2,382.51","1,414.09","3,465.88","2,780.93",66,high,shed
1987,333.168,732.544,"2,131.26","1,209.21","3,045.39","2,297.08",66,high,shed
1987,446.213,888.695,"2,385.55","1,509.83","3,522.74","2,973.30",66,high,shed
1987,357.391,812.321,"2,290.98","1,404.52","3,331.97","2,818.83",66,high,shed
1987,473.819,919.722,"2,465.81","1,538.66","3,584.39","2,928.83",66,high,shed
1988,334.193,762.687,"2,277.36","1,286.90","3,233.13","2,537.43",66,high,shed
1988,437.051,864.779,"2,465.98","1,438.24","3,389.88","2,813.87",66,high,shed
1988,337.012,787.271,"2,343.42","1,356.12","3,261.42","2,767.44",66,high,shed
1988,431.091,861.945,"2,430.68","1,458.13","3,446.86","2,866.24",66,high,shed
1988,405.668,826.127,"2,376.12","1,375.38","3,344.25","2,678.50",66,high,shed
1988,276.229,725.191,"2,301.23","1,316.61","3,321.08","2,726.43",66,high,shed
1988,407.488,814.754,"2,318.73","1,380.27","3,267.90","2,578.94",66,high,shed
1988,434.476,852.063,"2,378.96","1,431.35","3,329.30","2,685.77",66,high,shed
1988,,,,,,,,high,shed
1988,,,,,,,,high,shed
1988,244.538,623.524,"2,219.97",901.119,"2,475.17","1,767.13",66,high,shed
1988,336.405,685.273,"2,372.69",869.197,"2,356.62","1,593.54",66,high,shed
1988,,,,,,,,high,shed
1988,263.958,572.722,"2,121.57",609.848,"1,741.20","1,030.03",66,high,shed
1988,198.562,521.982,"2,192.67",619.853,"1,883.46","1,174.61",66,high,shed
1988,286.92,565.223,"2,203.23",633.06,"1,877.88","1,148.24",66,high,shed
1988,190.58,506.218,"2,061.60",533.343,"1,635.97",926.892,66,high,shed
1988,283.636,593.484,"2,284.36",672.735,"1,958.53","1,217.82",66,high,shed
1988,229.983,554.281,"2,224.00",661.22,"1,948.78","1,209.55",66,high,shed
1988,322.529,607.042,"2,156.01",683.252,"1,839.40","1,109.01",66,high,shed
1988,447.745,764.463,"2,259.75",884.418,"2,076.60","1,349.95",66,high,shed
1988,408.925,698.416,"2,063.15",808.123,"1,951.97","1,277.54",66,high,shed
1988,433.527,747.396,"2,209.56",970.666,"2,483.12","1,706.87",66,high,shed
1988,333.93,683.506,"2,058.08",941.114,"2,533.05","1,756.81",66,high,shed
1988,558.526,886.483,"2,262.30","1,179.08","2,871.69","1,998.71",66,high,shed
1988,449.124,782.081,"2,104.20","1,120.84","2,947.02","2,066.62",66,high,shed
1988,506.874,869.272,"2,285.29","1,273.06","3,199.52","2,244.53",66,high,shed
1988,326.289,638.081,"1,773.17",943.563,"2,457.42","1,750.13",66,high,shed
1988,468.469,830.914,"2,205.36","1,254.37","3,288.17","2,385.33",66,high,shed
1988,507.115,888.089,"2,283.56","1,292.41","3,238.53","2,236.32",66,high,shed
1988,441.849,791.936,"2,136.10","1,162.58","3,092.10","2,291.34",66,high,shed
1988,339.033,696.106,"2,055.58","1,035.59","2,856.66","2,045.53",66,high,shed
1989,362.384,728.631,"2,106.84","1,053.69","2,839","2,004.63",66,high,shed
1989,443.549,748.052,"2,225.41","1,138.01","3,109.97","2,230.93",66,high,shed
1989,278.837,598.462,"1,890.26",867.265,"2,330.73","1,489.17",66,high,shed
1989,420.96,767.257,"2,224.33","1,138.39","3,053.82","2,240.54",66,high,shed
1989,349.353,719.191,"2,092.95","1,086.75","2,860.21","2,086.79",66,high,shed
1989,430.097,784.916,"2,198.93","1,179.53","2,992.67","2,196.81",66,high,shed
1989,519.466,841.678,"2,276.66","1,158.83","2,904.94","2,083.38",66,high,shed
1989,298.732,636.548,"1,956.41",932.994,"2,664.22","1,965.31",66,high,shed
1989,292.257,568.756,"1,948.11",626.247,"1,807.77","1,096.36",66,high,shed
1989,266.953,524.566,"1,985.27",594.734,"1,766.56","1,075.52",66,high,shed
1989,,,,,,,,high,shed
1989,269.276,517.233,"1,926.33",593.585,"1,758.91","1,048.14",66,high,shed
1989,,,,,,,,high,shed
1989,298.272,580.25,"1,983.78",674.396,"1,985.63","1,258.18",66,high,shed
1989,215.937,515.726,"1,851.57",613.25,"1,881.05","1,188.68",66,high,shed
1989,295.396,570.374,"1,925.47",683.309,"2,043.71","1,341.81",66,high,shed
1989,,,,,,,,high,shed
1989,358.265,622.31,"1,958.16",772.724,"2,212.13","1,511.55",66,high,shed
1989,323.76,659.091,"1,968.82",891.343,"2,461.17","1,721.35",66,high,shed
1989,420.849,742.403,"2,084.46","1,024.95","2,692.31","1,901.74",66,high,shed
1989,399.953,738.559,"2,037.01","1,032.48","2,730.98","1,949.00",66,high,shed
1989,461.344,807.06,"2,139.46","1,137.08","2,909.76","2,077.71",66,high,shed
1989,364.472,738.823,"2,022.34","1,113.99","2,987.18","2,182.43",66,high,shed
1990,338.696,729.427,"2,036.75","1,149.85","2,998.68","2,225.71",66,high,shed
1990,305.7,682.268,"2,011.96","1,069.13","2,863.08","2,097.22",66,high,shed
1990,393.26,734.337,"2,086.81","1,129.15","3,031.50","2,266.48",66,high,shed
1990,,,,,,,,high,shed
1990,396.556,751.027,"2,077.91","1,145.99","2,964.90","2,171.14",66,high,shed
1990,428.914,667.073,"1,908.56",749.344,"1,941.55","1,226.90",66,high,shed
1990,219.53,553.241,"1,919.96",670.914,"2,025.42","1,295.99",66,high,shed
1990,317.766,620.637,"2,082.29",730.522,"2,174.01","1,391.50",66,high,shed
1990,206.36,500.083,"1,866.68",563.443,"1,698.22",978.548,66,high,shed
1990,295.627,571.476,"1,931.09",597.07,"1,799.45","1,061.46",66,high,shed
1990,186.694,496.187,"1,933.08",554.048,"1,761.75","1,046.69",66,high,shed
1990,182.383,481.372,"1,914.71",540.179,"1,742.69","1,045.71",66,high,shed
1990,283.62,527.928,"1,896.06",573.456,"1,666.79",977.56,66,high,shed
1990,260.119,563.756,"1,952.82",630.332,"1,834.08","1,136.17",66,high,shed
1990,294.094,526.764,"1,886.24",597.398,"1,707.37","1,003.06",66,high,shed
1990,202.974,483.549,"1,841.30",564.423,"1,715.92","1,017.20",66,high,shed
1990,,,,,,,,high,shed
1990,,,,,,,,high,shed
1990,,,,,,,,high,shed
1990,357.477,665.82,"1,980.73",833.285,"2,359.27","1,606.40",66,high,shed
1990,315.444,643.015,"1,905.79",835.505,"2,337.21","1,626.19",66,high,shed
1990,450.668,770.178,"2,110.26","1,014.21","2,662.58","1,879.88",66,high,shed
1990,325.285,659.428,"1,939.82",904.947,"2,482.50","1,703.45",66,high,shed
1990,457.876,796.531,"2,069.81","1,089.24","2,780.14","2,001.56",66,high,shed
1990,342.384,703.119,"1,950.59","1,003.19","2,738.90","2,007.11",66,high,shed
1990,774.172,"1,100.25","2,336.72","1,418.18","2,889.17","2,095.88",66,high,shed
1990,448.461,801.246,"2,088.16","1,171.43","3,116.10","2,303.00",66,high,shed
1990,461.711,817.019,"2,161.37","1,200.60","3,167.70","2,266.99",66,high,shed
1990,360.663,775.466,"2,181.53","1,251.79","3,218.87","2,396.62",66,high,shed
1990,468.428,835.639,"2,193.19","1,249.21","3,256.62","2,365.18",66,high,shed
1990,439.354,803.038,"2,060.23","1,167.79","3,014.92","2,157.25",66,high,shed
1991,426.499,787.932,"2,124.99","1,189.52","3,130.06","2,260.84",66,high,shed
1991,420.228,762.262,"2,093.09","1,139.69","3,048.65","2,161.32",66,high,shed
1991,313.153,661.056,"1,897.26",996.957,"2,779.24","2,079.25",66,high,shed
1991,422.585,751.524,"2,046.24","1,134.42","3,066.99","2,312.24",66,high,shed
1991,305.405,670.511,"1,939.90","1,058.99","2,936.89","2,220.86",66,high,shed
1991,397.462,736.513,"2,045.46","1,121.71","3,095.27","2,295.49",66,high,shed
1991,284.78,655.24,"1,922.18","1,050.04","2,898.98","2,179.67",66,high,shed
1991,366.574,677.832,"1,853.82","1,011.10","2,592.51","1,910.69",66,high,shed
1991,264.725,635.496,"1,926.64","1,026.07","2,919.94","2,201.50",66,high,shed
1991,453.454,787.99,"2,088.22","1,161.69","3,056.57","2,254.21",66,high,shed
1991,259.751,643.506,"1,927.43","1,017.26","2,834.16","2,109.39",66,high,shed
1991,,,,,,,,high,shed
1991,,,,,,,,high,shed
1991,351.506,673.523,"1,889.37",953.408,"2,637.71","1,913.68",66,high,shed
1991,338.804,658.456,"1,803.58",947.643,"2,626.60","1,939.32",66,high,shed
1991,387.354,708.317,"1,868.50","1,015.24","2,733.23","2,063.99",66,high,shed
1991,284.062,594.552,"1,731.59",846.924,"2,368.46","1,748.68",66,high,shed
1991,440.705,767.97,"1,962.82","1,111.70","2,893.04","2,246.80",66,high,shed
1991,342.871,704.303,"1,897.03","1,081.95","2,828.18","2,227.43",66,high,shed
1991,442.195,763.614,"1,937.56","1,135.74","2,940.24","2,315.27",66,high,shed
1991,,,,,,,,high,shed
1991,436.188,821.175,"2,061.69","1,261.87","3,207.16","2,526.67",66,high,shed
1991,536.474,875.107,"2,100.74","1,293.19","3,209.00","2,440.43",66,high,shed
1991,432.627,775.135,"2,119.28","1,260.75","3,240.69","2,616.16",66,high,shed
1991,,,,,,,,high,shed
1991,442.295,844.746,"2,219.54","1,394.87","3,447.85","2,804.62",66,high,shed
1991,858.43,"1,185.37","2,271.11","1,585.62","3,096.14","2,319.12",66,high,shed
1991,515.95,908.673,"2,262.84","1,447.42","3,560.56","2,865.33",66,high,shed
1991,524.828,930.019,"2,300.85","1,484.06","3,605.16","2,920.80",66,high,shed
1991,490.309,834.629,"2,300.58","1,359.89","3,411.09","2,735.86",66,high,shed
1992,496.759,902.302,"2,368.66","1,432.34","3,429.29","2,748.91",66,high,shed
1992,338.369,787.187,"2,209.16","1,318.09","3,245.26","2,612.84",66,high,shed
1992,409.775,754.543,"2,086.31","1,145.23","2,850.54","2,058.64",66,high,shed
1992,,,,,,,,high,shed
1992,322.799,716.227,"2,157.46","1,177.74","3,042.79","2,415.08",66,high,shed
1992,441.495,819.597,"2,265.62","1,307.82","3,214.62","2,519.92",66,high,shed
1992,330.534,737.489,"2,158.05","1,229.83","3,137.29","2,479.85",66,high,shed
1992,445.603,831.339,"2,256.22","1,322.44","3,213.56","2,497.49",66,high,shed
1992,,,,,,,,high,shed
1992,419.99,811.8,"2,279.09","1,305.58","3,299.30","2,591.14",66,high,shed
1992,321.787,746.87,"2,189.53","1,253.37","3,113.63","2,433.25",66,high,shed
1992,488.671,852.948,"2,144.59","1,258.81","2,842.97","2,188.88",66,high,shed
1992,,,,,,,,high,shed
1992,,,,,,,,high,shed
1992,386.588,713.74,"2,052.06","1,063.14","2,685.79","1,961.08",66,high,shed
1992,326.473,717.875,"2,047.73","1,098.32","2,767.75","2,134.64",66,high,shed
1992,,,,,,,,high,shed
1992,353.807,732.35,"1,966.43","1,079.25","2,523.54","1,912.23",66,high,shed
1992,400.53,773.365,"2,021.64","1,121.77","2,713.19","2,052.39",66,high,shed
1992,817.447,"1,150.03","2,392.94","1,553.64","2,897.47","2,195.89",68.394,high,shed
1992,341.722,749.905,"1,991.35","1,116.69","2,755.50","2,114.82",66,high,shed
1992,707.577,958.504,"2,022.63","1,179.52","2,432.09","1,636.46",97.475,high,shed
1992,330.637,708.861,"1,988.95","1,082.53","2,758.52","2,113.37",66,high,shed
1992,503.463,770.092,"1,677.82","1,000.08","1,711.43","1,172.63",66,high,shed
1992,298.315,622.191,"1,757.62",890.804,"2,235.42","1,566.18",66,high,shed
1992,438.588,806.48,"2,155.51","1,235.28","2,983.23","2,351.21",66,high,shed
1992,,,,,,,,high,shed
1992,360.8,759.441,"2,116.44","1,191.35","2,957.45","2,367.19",66,high,shed
1992,411.717,792.422,"2,209.77","1,242.97","3,060.20","2,434.61",66,high,shed
1992,454.253,801.679,"2,310.08","1,329.81","3,323.23","2,699.13",66,high,shed
1992,490.694,902.203,"2,362.19","1,465.40","3,448.57","2,805.60",66,high,shed
1992,"1,162.29","1,548.18","2,821.05","2,057.11","3,269.18","2,630.56",66,high,shed
1992,507.117,957.148,"2,495.76","1,582.25","3,587.71","2,952.54",66,high,shed
1992,489.131,936.549,"2,506.36","1,567.11","3,511.47","2,866.16",66,high,shed
1992,,,,,,,,high,shed
1993,560.759,971.715,"2,576.89","1,510.79","3,346.27","2,597.70",66,high,shed
1993,469.714,877.893,"2,456.47","1,417.12","3,270.66","2,608.95",66,high,shed
1993,450.233,824.865,"2,331.12","1,312.03","3,150.33","2,381.22",66,high,shed
1993,330.418,750.827,"2,270.11","1,294.07","3,186.07","2,562.05",66,high,shed
1993,463.345,882.763,"2,437.10","1,433.75","3,358.25","2,676.85",66,high,shed
1993,314.405,725.689,"2,207.27","1,263.60","3,111.95","2,456.95",66,high,shed
1993,418.24,823.317,"2,354.62","1,380.07","3,341.82","2,694.83",66,high,shed
1993,343.569,703.569,"2,122.97","1,090.48","2,793.94","1,955.62",66,high,shed
1993,422.766,813.887,"2,328.39","1,358.42","3,245.33","2,581.70",66,high,shed
1993,309.565,733.716,"2,285.40","1,232.65","2,984.63","2,415.86",66,high,shed
1993,399.86,786.776,"2,336.75","1,258.76","2,972.77","2,343.39",66,high,shed
1993,336.691,748.648,"2,249.70","1,230.76","2,887.84","2,304.40",66,high,shed
1993,414.889,785.6,"2,294.21","1,269.45","2,988.32","2,381.79",66,high,shed
1993,335.307,720.876,"2,145.67","1,145.42","2,772.77","2,141.73",66,high,shed
1993,375.49,730.251,"2,221.53","1,135.19","2,739.63","2,128.93",66,high,shed
1993,308.03,702.131,"2,149.29","1,085.89","2,650.54","2,051.11",66,high,shed
1993,331.296,604.264,"2,161.57",997.187,"2,640.90","1,984.68",66,high,shed
1993,262.856,565.309,"2,119.08",970.876,"2,629.36","2,006.17",66,high,shed
1993,242.437,586.642,"1,959.14",915.679,"2,385.37","1,748.40",66,high,shed
1993,375.56,704.181,"2,113.75","1,032.31","2,588.31","1,973.86",66,high,shed
1993,247.658,600.504,"1,967.08",910.594,"2,357.03","1,740.39",66,high,shed
1993,375.779,694.684,"1,993.61",969.99,"2,293.42","1,726.85",66,high,shed
1993,282.814,672.101,"2,118.50","1,046.31","2,634.99","2,079.41",66,high,shed
1993,416.607,756.55,"2,182.44","1,128.82","2,706.80","2,151.04",66,high,shed
1993,358.405,660.807,"1,940.38",945.434,"2,218.22","1,597.18",66,high,shed
1993,362.605,670.351,"2,013.81","1,004.12","2,527.84","1,869.67",66,high,shed
1993,435.726,801.335,"2,212.01","1,257.78","3,052.82","2,456.23",66,high,shed
1993,425.475,757.808,"2,048.60","1,096.51","2,762.21","1,921.50",66,high,shed
1993,427.48,813.573,"2,256.58","1,316.28","3,361.88","2,702.14",66,high,shed
1993,337.797,754.118,"2,161.87","1,262.10","3,221.93","2,569.69",66,high,shed
1993,461.629,863.691,"2,326.39","1,414.83","3,466.44","2,788.17",66,high,shed
1993,716.789,"1,086.09","2,365.40","1,543.97","3,058.16","2,380.88",66,high,shed
1993,448.616,854.556,"2,319.91","1,435.02","3,477.23","2,897.58",66,high,shed
1993,,,,,,,,high,shed
1993,427.68,844.286,"2,291.60","1,423.61","3,447.37","2,798.44",66,high,shed
1994,330.856,757.822,"2,179.95","1,324.41","3,290.40","2,675.33",66,high,shed
1994,450.546,867.074,"2,336.44","1,442.01","3,500.72","2,771.24",66,high,shed
1994,329.575,754.846,"2,303.26","1,255.33","3,085.20","2,417.09",66,high,shed
1994,362.967,634.785,"1,928.59",978.106,"2,261.82","1,637.99",66,high,shed
1994,433.944,792.748,"2,322.83","1,231.82","2,991.22","2,317.37",66,high,shed
1994,303.058,698.187,"2,199.51","1,154.54","2,873.89","2,223.83",66,high,shed
1994,406.887,763.566,"2,241.42","1,200.71","2,928.79","2,275.39",66,high,shed
1994,279.301,680.03,"2,170.96","1,161.29","2,914.15","2,306.80",66,high,shed
1994,376.464,745.837,"2,200.06","1,196.63","2,904.19","2,262.41",66,high,shed
1994,358.835,715.559,"2,161.49","1,138.85","2,833.23","2,177.19",66,high,shed
1994,258.168,651.44,"2,045.96","1,060.73","2,696.77","2,076.13",66,high,shed
1994,399.181,771.396,"2,178.00","1,172.66","2,781.46","2,131.41",66,high,shed
1994,276.73,675.436,"2,086.19","1,080.39","2,687.77","2,035.72",66,high,shed
1994,291.705,527.35,"1,482.96",732.731,"1,504.74","1,058.64",66,high,shed
1994,787,"1,122","2,396","1,356","2,558","1,922",66,high,shed
1994,,,,,,,,high,shed
1994,245.81,612.259,"1,946.54",949.667,"2,439.80","1,831.79",66,high,shed
1994,348.186,685.182,"2,010.98","1,043.96","2,603.37","2,017.02",66,high,shed
1994,276.753,668.007,"2,015.59","1,045.83","2,628.95","2,045.55",66,high,shed
1994,375.191,735.011,"2,087.07","1,133.05","2,770.00","2,177.76",66,high,shed
1994,280.446,672.335,"2,029.75","1,107.27","2,766.76","2,191.42",66,high,shed
1994,295.497,706.034,"2,063.18","1,172.25","2,895.15","2,285.59",66,high,shed
1994,437.87,802.99,"2,178.76","1,264.75","3,085.81","2,438.34",66,high,shed
1994,364.174,764.806,"2,176.01","1,271.46","3,226.67","2,562.23",66,high,shed
1994,347.557,753.963,"2,134.08","1,279.63","3,137.91","2,507.72",66,high,shed
1994,446.497,853.636,"2,308.16","1,415.00","3,403.33","2,740.31",66,high,shed
1994,338.47,777.618,"2,224.89","1,353.16","3,300.86","2,666.07",66,high,shed
1994,380.167,690.136,"1,958.45","1,081.35","2,666.82","1,912.88",66,high,shed
1994,341.833,782.611,"2,208.40","1,350.17","3,212.78","2,602.47",66,high,shed
1994,316.014,740.459,"2,128.15","1,314.07","3,156.03","2,616.50",66,high,shed
1994,335.526,768.749,"2,274.29","1,349.32","3,183.30","2,643.10",66,high,shed
1994,450.313,853.99,"2,332.59","1,442.93","3,338.88","2,739.38",66,high,shed
1995,315.681,732.318,"2,181.02","1,279.35","3,090.64","2,520.18",66,high,shed
1995,429.258,826.99,"2,410.39","1,311.88","3,164.11","2,507.99",66,high,shed
1995,333.609,739.778,"2,280.29","1,239.10","2,992.65","2,337.93",66,high,shed
1995,422.329,780.881,"2,326.58","1,235.10","2,999.58","2,298.88",66,high,shed
1995,275.285,658.206,"2,163.81","1,122.33","2,839.81","2,234.09",66,high,shed
1995,407.281,785.921,"2,321.30","1,260.22","2,974.76","2,298.15",66,high,shed
1995,277.786,683.254,"2,179.44","1,180.94","2,889.97","2,317.49",66,high,shed
1995,403.032,781.846,"2,301.95","1,270.65","3,017.21","2,380.86",66,high,shed
1995,275.881,692.663,"2,171.78","1,180.15","2,864.48","2,262.10",66,high,shed
1995,495.817,856.575,"2,467.26","1,331.01","3,216.17","2,423.87",66,high,shed
1995,,,,,,,,high,shed
1995,415.288,786.092,"2,125.59","1,172.54","2,498.46","1,893.57",66,high,shed
1995,354.31,709,"2,095.68","1,024.82","2,549.22","1,903.17",66,high,shed
1995,270.718,603.403,"1,964.89",956.97,"2,415.22","1,795.70",66,high,shed
1995,350.006,665.237,"1,955.52",977.586,"2,377.64","1,738.39",66,high,shed
1995,,,,,,,,high,shed
1995,357.545,691.048,"2,149.85","1,068.56","2,708.09","2,030.36",66,high,shed
1995,238.176,563.069,"1,931.26",925.532,"2,419.64","1,823.63",66,high,shed
1995,452.924,739.352,"2,041.11","1,071.23","2,527.28","1,892.73",66,high,shed
1995,263.15,626.699,"1,977.61",999.3,"2,523.63","1,961.42",66,high,shed
1995,397.45,734.867,"2,062.78","1,092.31","2,655.93","2,091.83",66,high,shed
1995,240.733,626.895,"1,952.85","1,020.09","2,570.19","2,034.17",66,high,shed
1995,390.692,720.545,"2,113.33","1,139.92","2,812.29","2,233.24",66,high,shed
1995,,,,,,,,high,shed
1995,300.86,656.599,"2,030.86","1,104.82","2,815.62","2,253.61",66,high,shed
1995,385.86,703.418,"2,244.30","1,215.88","3,135.48","2,484.87",66,high,shed
1995,483.528,791.613,"2,241.35","1,282.91","3,276.40","2,579.21",66,high,shed
1995,305.784,660.085,"2,097.17","1,188.05","3,116.04","2,482.85",66,high,shed
1995,289.194,630.755,"2,066.44","1,129.62","2,974.54","2,347.22",66,high,shed
1995,386.497,724.197,"2,277.54","1,216.12","3,062.62","2,428.10",66,high,shed
1996,379.666,709.598,"2,196.92","1,238.99","3,067.67","2,462.08",66,high,shed
1996,443,775.934,"2,347.88","1,337.18","3,254.86","2,557.45",66,high,shed
1996,373.986,672.988,"1,997.47","1,130.46","2,620.59","2,078.86",66,high,shed
1996,395.255,729.802,"2,206.45","1,258.15","3,042.37","2,356.53",66,high,shed
1996,393.999,729.763,"2,217.10","1,238.89","3,000.29","2,307.37",66,high,shed
1996,299.615,540.304,"1,851.06",806.71,"2,163.38","1,491.41",66,high,shed
1996,291.686,509.176,"2,032.91",831.6,"2,282.15","1,622.44",66,high,shed
1996,259.383,449.513,"1,841.34",699.757,"2,008.97","1,360.04",66,high,shed
1996,278.063,417.24,"1,714.64",617.456,"1,748.53","1,113.81",66,high,shed
1996,202.126,437.996,"1,837.32",699.004,"2,072.25","1,430.57",66,high,shed
1996,206.859,501.296,"1,804.12",727.886,"1,994.46","1,399.35",66,high,shed
1996,328.626,604.743,"2,070.44",864.34,"2,393.09","1,723.58",66,high,shed
1996,301.765,665.373,"2,078.73",953.45,"2,439.77","1,805.57",66,high,shed
1996,459.673,770.436,"2,115.14","1,067.66","2,638.75","1,996.77",66,high,shed
1996,267.68,605.709,"2,013.85",986.832,"2,647.31","2,019.48",66,high,shed
1996,388.443,734.718,"2,066.77","1,091.03","2,729.92","2,055.86",66,high,shed
1996,288.683,599.935,"1,973.35",966.419,"2,614.01","1,963.45",66.001,high,shed
1996,552.899,899.118,"2,075.32","1,247.29","2,642.89","2,030.10",66,high,shed
1996,316.414,707.638,"2,039.98","1,141.35","2,997.86","2,329.77",66,high,shed
1996,507.843,885.444,"2,211.29","1,337.79","3,243.24","2,523.71",66,high,shed
1996,316.378,671.824,"2,053.31","1,149.95","3,064.72","2,392.78",66,high,shed
1996,319.147,717.318,"2,014.71","1,184.69","3,024.25","2,379.35",66,high,shed
1997,446.015,831.37,"2,244.63","1,328.16","3,214.52","2,527.70",66,high,shed
1997,430.251,797.875,"2,132.96","1,275.58","3,113.54","2,442.50",66,high,shed
1997,509.885,864.4,"2,024.12","1,247.56","2,543.44","1,915.09",66,high,shed
1997,621.718,883.844,"2,053.59","1,127.68","2,800.36","1,848.18",66,high,shed
1997,421.426,732.311,"1,972.92","1,102.60","2,724.41","2,065.34",66,high,shed
1997,279.901,615.831,"1,981.13","1,056.36","2,885.86","2,274.56",66,high,shed
1997,407.001,737.599,"1,971.73","1,132.66","2,886.28","2,222.86",66,high,shed
1997,276.25,656.08,"1,893.30","1,072.48","2,835.72","2,238.19",66,high,shed
1997,433.855,769.881,"2,013.47","1,172.33","2,937.79","2,266.89",66,high,shed
1997,288.532,667.51,"1,893.84","1,080.31","2,786.76","2,172.48",66,high,shed
1997,409.735,756.372,"1,995.70","1,148.68","2,893.42","2,243.13",66,high,shed
1997,303.714,647.76,"1,894.56","1,048.43","2,756.66","2,121.06",66,high,shed
1997,362.501,647.534,"1,975.78","1,058.72","2,856.50","2,196.07",66,high,shed
1997,304.88,538.05,"1,813.87",815.217,"2,396.05","1,716.12",66,high,shed
1997,304.528,574.399,"1,751.70",810.46,"2,248.56","1,567.60",66,high,shed
1997,,,,,,,,high,shed
1997,,,,,,,,high,shed
1997,336.677,646.016,"1,856.30",911.173,"2,444.34","1,788.46",66,high,shed
1997,250.371,560.887,"1,834.49",869.112,"2,471.15","1,846.28",66,high,shed
1997,362.165,660.299,"1,860.78",945.207,"2,514.60","1,881.82",66,high,shed
1997,199.409,495.53,"1,537.79",735.717,"1,948.78","1,424.22",66.181,high,shed
1997,368.37,685.153,"1,880.25",999.697,"2,633.10","2,019.21",66,high,shed
1997,271.388,593.993,"1,843.74",955.32,"2,641.29","2,066.97",66,high,shed
1997,325.18,553.148,"1,707.26",816.575,"2,263.07","1,578.92",66,high,shed
1997,298.032,647.685,"1,841.00",979.622,"2,618.42","2,014.63",66,high,shed
1997,281.864,618.059,"1,911.47",991.454,"2,670.49","2,093.79",66,high,shed
1997,435.774,798.183,"2,090.34","1,215.48","3,024.24","2,420.35",66,high,shed
1997,334.542,663.776,"1,983.85","1,099.69","2,936.53","2,347.78",66,high,shed
1997,442.622,765.915,"2,141.59","1,243.57","3,170.99","2,490.63",66,high,shed
1997,,,,,,,,high,shed
1997,445.12,819.264,"2,169.94","1,268.20","3,158.52","2,538.11",66,high,shed
1997,,,,,,,,high,shed
1997,419.76,790.886,"2,172.01","1,279.51","3,206.20","2,579.77",66,high,shed
1997,294.401,640.191,"1,932.01","1,035.58","2,734.02","2,024.35",66,high,shed
1998,290.841,636.891,"1,979.07",994.059,"2,612.74","1,909.16",66,high,shed
1998,401.098,762.142,"2,277.35","1,177.30","3,051.68","2,403.01",66,high,shed
1998,290.746,671.321,"2,109.93","1,090.84","2,817.22","2,225.53",66,high,shed
1998,264.539,645.75,"2,075.55","1,082.83","2,852.85","2,260.23",66,high,shed
1998,409.073,762.67,"2,212.98","1,198.33","2,980.58","2,330.42",66,high,shed
1998,281.036,628.829,"1,946.19","1,022.37","2,583.50","1,941.65",66,high,shed
1998,423.478,774.201,"2,150.08","1,207.01","2,940.05","2,256.65",66,high,shed
1998,291.385,668.619,"2,071.80","1,105.55","2,840.37","2,210.65",66,high,shed
1998,366.684,728.53,"2,130.33","1,169.30","2,918.77","2,262.75",66,high,shed
1998,283.787,673.605,"2,064.20","1,107.78","2,830.83","2,212.01",66,high,shed
1998,370.864,725.704,"2,163.95","1,152.67","2,923.43","2,262.40",66,high,shed
1998,,,,,,,,high,shed
1998,244.496,582.783,"1,960.17",867.716,"2,372.85","1,752.33",66,high,shed
1998,351.61,630.669,"2,023.24",896.375,"2,394.96","1,720.49",66,high,shed
1998,,,,,,,,high,shed
1998,321.315,613.734,"1,960.75",899.906,"2,380.85","1,735.96",66,high,shed
1998,260.241,556.254,"1,870.08",730.857,"2,107.93","1,427.05",66,high,shed
1998,233.496,550.793,"1,879.01",716.402,"2,043.03","1,367.54",66,high,shed
1998,298.973,569.19,"1,846.74",687.51,"1,865.10","1,183.19",66,high,shed
1998,255.196,546.495,"1,853.42",665.84,"1,851.99","1,168.75",66,high,shed
1998,382.455,637.163,"1,923.68",709.783,"1,823.14","1,092.81",66,high,shed
1998,281.841,604.377,"1,989.54",756.909,"2,069.56","1,398.06",66,high,shed
1998,365.848,628.246,"1,933.61",753.532,"1,959.38","1,302.37",66,high,shed
1998,287.139,613.15,"2,013.99",813.209,"2,284.56","1,614.63",66,high,shed
1998,286.93,616.519,"1,939.66",870.629,"2,447.92","1,780.04",66,high,shed
1998,405.937,722.487,"2,029.35","1,007.88","2,691.43","1,942.91",66,high,shed
1998,290.455,622.929,"1,872.59",894.536,"2,491.14","1,838.42",66,high,shed
1998,440.607,766.205,"2,038.67","1,062.59","2,774.46","2,016.38",66,high,shed
1998,306.998,625.547,"1,913.97",954.619,"2,696.47","1,996.34",66,high,shed
1998,,,,,,,,high,shed
