Latitude,Longitude
-29.71533827,143.3676649
-29.042778,133.294722
-29.84873699,133.5177581
-28.016667,134.066667
-29.3654244,130.2011101
-26.23400496,132.5835685
-29.03206847,133.1530306
-27.90455279,134.8099534
-30.54870338,138.8510516
-30.746944,135.688056
-30.4487521,131.8344421
-29.042778,133.294722
-29.7820468,136.86773
-28.85122033,135.3138462
-26.986667,135.333333
-26.15777802,134.513611
-30.566667,139.15
-30.1820311,139.4343757
-32.13055603,135.260833
-31.85065637,138.3394019
-28.566667,130.683333
-30.901389,140.946667
-26.49888902,130.456111
-28.566667,130.683333
-28.90818527,132.1991485
-28.78208562,130.4177705
-32.933333,140.133333
-27.783333,134.65
-27.09873912,131.1844176
-26.34038826,133.6149507
,
-30.34833303,138.778056
-30.466667,131.833333
-26.42845037,132.4738487
,
-28.54069729,130.1211033
-27.36678001,133.7999571
-30.516389,139.099722
-27.05,139.666667
-26.01540987,129.7510855
-30.466667,131.833333
-30.49870085,139.1952149
-23.46538232,133.0843796
-29.83202837,139.6677044
-31.51540041,135.2177604
-23.27517586,119.2844434
-28.566667,130.683333
-30.4487521,131.8344421
-29.600667,135.390796
-28.658333,131.45
-26.31555602,130.395278
-27.88427882,134.3182902
-29.033333,133.151944
-30.4487521,131.8344421
-26.49083302,134.395833
-30.4487521,131.8344421
-26.55944402,134.505
-26.94555602,133.534722
-26.49888902,130.456111
-30.583333,138.983333
-18.8781,131.4319
-25.61390283,134.5022762
-25.9125,129.3061
-24.3806,129.2961
-24.7608,129.4442
-27.86412094,120.5191833
-23.75,133.7667
-23.75,133.7667
-24.060278,131.408611
-24.2805158,135.0522424
-25.61390283,134.5022762
-24.28055649,132.3522941
-24.7608,129.4442
-23.40138902,128.788056
-19.4423,133.9258
-29.41435003,133.83243
-27.33057362,132.652337
-24.7333,132.3111
-25.98916702,135.195278
-24.1447,135.4522
-24.471667,131.036667
-24.1569,135.4845
-23.44720064,133.8355787
-23.84717547,135.7355495
-24.36426997,131.7672873
-24.5333,132.4167
-25.5342,130.4814
-25.5342,130.4814
-22.83072874,119.6690957
-23.1942,119.2281
-25.33058495,130.7523337
-22.49735541,122.2523936
-24.16164158,131.5536666
-23.6351,132.7274
-24.672222,133.625278
-22.3138969,131.7689446
-25.4817,130.5344
-28.38056707,133.3690226
-25.56387422,134.5856021
-23.70053111,133.8400202
-20.5971856,134.8521926
-24.2595,131.6567
-23.74160391,133.893951
-24.80194402,133.181667
-25.33058547,131.0023329
-24.672222,133.625278
-24.1569,135.4845
-27.29750002,133.410833
-23.53053054,133.8855848
-24.61385699,135.3189091
-24.4181,130.4892
-25.5833,132.6667
-24.8767,131.6228
-23.765833,131.993056
-27.24723741,132.6356744
-32.3333,137.5833
-23.04721691,133.0522628
-22.5833,134.35
-21.24719652,134.0522176
-24.1111,133.5667
-23.12083302,128.694722
-24.3303,130.5833
-24.478333,131.046111
-22.5833,134.35
-23.54719448,134.8689074
-23.89111102,132.281111
-22.7633,131.3225
-24.53056842,131.4189831
-22.72833301,131.161389
-27.33057362,132.652337
-20.88048931,137.0521563
-22.29719514,134.5855487
-25.08055957,132.3856303
-26.56413218,118.7858299
-24.8767,131.6228
-22.5833,134.35
-28.23788002,133.2361
-24.5677,133.5032
-24.365,130.5656
-24.4572,130.3867
-21.49719637,133.918889
-21.23048857,137.2188254
-23.5064,133.8528
-19.86383337,137.1354689
-24.94724799,131.2023236
-22.5833,134.35
-24.672222,133.625278
-23.74720193,133.7022607
-27.24723741,132.6356744
-23.34719263,134.3855664
-28.49222202,134.2075
-24.8767,131.6228
-22.58052163,134.3522332
-24.481111,131.324167
-22.7117,130.82
-25.16392734,130.5856628
-23.04720899,133.0355879
-20.51392536,129.2022892
-25.03062041,128.3023639
-25.28055514,132.7356318
-25.9883,126.7958
-24.35346824,131.7143366
-19.44719563,134.0355222
-28.49222202,134.2075
-19.29724729,129.6355894
-23.43053353,133.8522465
-30.01395408,131.5857434
-24.31127173,131.6037832
-25.9883,126.7958
-23.74720788,133.902253
-27.28057207,132.5523374
-24.6086,129.8605
-22.86384728,135.5188787
-26.14666702,144.522222
-23.9479,133.4375
-24.91394809,129.2856844
-24.19330518,134.0189548
-25.1947,134.4147
-22.7233,131.1678
-24.26391181,131.3856386
-24.4728,131.0458
-24.25083302,132.613611
-23.43052944,133.8689243
-23.53053663,133.8689229
-24.01980002,128.0501
-24.16138302,133.327591
-24.32280625,134.0566633
-25.2805159,135.4022548
-25.46394409,131.8190185
-23.54721373,132.902265
-22.6722,130.7244
-24.19330518,134.0189548
-25.8667,127.6667
-22.36382723,137.5521671
-25.9883,126.7958
-24.4731,131.0369
-24.94725009,131.1856508
-25.0667,129.6336
-23.44720064,133.8355787
-25.7117,127.1836
-22.19719349,134.0689015
-25.48057085,131.8689922
-21.74722893,131.1189423
-23.46387285,133.8022531
-20.00428,137.18988
-23.34470662,133.8030514
-24.968611,129.191944
-23.99194402,132.35
-22.8972547,129.5523182
-24.19330518,134.0189548
-23.69720787,133.8855868
-22.97610219,133.7578435
-23.46387285,133.8022531
-23.49720565,133.8522469
-25.9358,129.5186
-24.4731,131.0458
-24.27585645,131.4562881
-23.5989,137.9097
-23.49720874,133.83558
-25.49,130.2319
-24.88050713,135.9355602
-23.30220362,133.7889502
-21.91387542,133.585563
-24.3805621,131.7522995
-23.51387651,133.8855787
-24.34940233,134.0522565
-20.09724595,129.7855971
-23.81280857,133.7953623
-25.9883,126.7958
-24.51386587,134.3855857
-24.36390833,131.7023028
-25.49,130.2319
-23.72080475,133.7261523
-24.34720551,133.6522729
-23.43052944,133.8689243
-27.91666702,123.516667
-26.74734047,125.8357675
-23.71387151,133.7689269
-24.0019,122.8314
-20.04716505,136.6854788
-24.1956,134.0181
-23.46387181,134.0022514
-21.89719023,134.9022067
-24.09722237,132.8356121
-24.23412826,131.4678987
-23.26330861,133.7766531
-25.01392199,131.0689911
-23.72080475,133.7261523
-23.1614,129.0342
-26.74734047,125.8357675
-23.74720723,133.8355846
-19.64719307,134.1855248
-25.60250002,131.191667
-28.74519402,122.018722
-24.24012322,131.4783997
-23.72080475,133.7261523
-23.3472042,133.8855767
-23.69720495,133.868953
-21.49478901,135.183255
-21.43048549,137.2354823
-23.99723739,131.5022959
-20.00428,137.18988
-23.10499147,134.5378287
-23.8958,133.7752
-22.7011,130.8303
-22.48048659,137.2688384
-23.89720289,133.7689251
-23.8167,133.2333
-24.66394725,128.7523522
-22.98000001,133.781389
-24.3056,131.5344
-23.53053576,133.6522588
-24.7417,133.1833
-25.9906,132.3289
-25.94724283,131.9689958
-23.81138902,133.757778
-23.2118996,133.7605489
-23.64719481,134.4522397
-24.34940732,134.0544645
-22.5788732,136.3043879
-25.9889,131.5475
-23.63052761,134.4855723
-23.14720352,133.7522476
-23.70580573,133.7253562
-25.33057682,131.6189871
-25.13051467,135.3855819
-25.31666702,134.3
-24.3056,131.5344
-24.505512,133.2689812
-23.70580573,133.7253562
-25.29725912,130.5356701
-24.4186,132.5081
-25.79720528,134.3356109
-20.93040701,134.073334
-23.53053576,133.6522588
-28.74519402,122.018722
-24.34330841,133.6680648
-23.29444402,129.414722
-24.57671602,133.138215
-21.18046311,139.2187768
-19.99715903,137.2021348
-23.43053661,133.8355776
-23.61387727,133.5855858
-23.41387441,133.8689192
-25.29725554,130.8023331
-23.24723229,131.9022851
-21.41381888,138.302131
-23.44720064,133.8355787
-25.08056309,130.069016
-25.33058495,130.7523337
-23.6772057,133.7189561
-22.23052834,134.3188926
-23.41387796,133.1855959
-30.18054328,135.5856714
-23.5425,134.954722
-23.81000676,133.7586576
-22.84718028,135.7188718
,
-23.74720723,133.8355846
-21.47174201,135.173602
-22.7172,130.8772
-23.43053353,133.8522465
-22.16387257,133.4189097
-25.0978,129.1389
-24.51333302,133.459722
,
-24.1333,132.8833
-24.63472202,133.436944
-25.29725803,130.7190028
-23.45583302,134.687222
,
-25.66391066,132.0023245
-23.9025,132.3044
-23.71387151,133.7689269
-20.88059839,128.0856363
-22.48064715,125.2356981
-24.58049789,137.0022073
-20.24719106,134.2355281
,
-24.54861102,133.250278
-23.51387768,133.852249
-27.30055602,123.203611
-23.46388863,132.8855967
-20.51382038,138.5354485
,
-23.49720157,133.8689237
,
-23.6383,134.4608
-25.8406,133.3217
-25.29724083,131.7689897
-23.26390976,131.2522902
-24.56385355,135.7522349
-20.36383885,136.2188335
-23.48053571,133.8355799
,
-21.1197,129.8286
-24.09722237,132.8356121
-23.69887813,133.8364162
-23.11385865,134.9022246
-24.34303439,133.6728287
,
-24.44722401,132.5189579
,
-25.87440202,136.622192
-23.79720015,133.8689226
-23.09734542,123.3357286
-27.28972202,123.014722
-23.74719099,134.8355709
,
-23.46387671,133.6355895
,
-23.08055094,132.6689321
-25.9967,132.1667
-22.81383232,136.7355203
-28.98057183,133.1856944
,
-21.84861101,136.363889
,
,
-23.70199347,128.7848375
-23.6772057,133.7189561
-24.04719676,134.6022419
-23.49720874,133.83558
-24.93054171,133.868949
-25.9756,129.4658
-22.7225,131.4114
-21.5138707,133.8522206
-25.29725213,130.7023379
-26.78052024,135.4689459
-22.6917,131.0833
-25.9175,135.8133
,
-22.96386235,134.3189027
-23.7805378,133.5522581
-25.32222374,132.8251014
-28.79722605,134.2190097
-25.9628,131.6047
-22.64716593,137.0021738
-22.63050034,136.2855224
,
,
,
-22.14721958,132.5855853
-25.99728251,129.2857043
,
,
,
,
,
,
,
,
,
-26.1575,144.501667
-27.19,145.993056
-31.366667,141.666667
-27.5,144.333333
-31.5,145.833333
-28.066667,145.683333
-28.066667,145.683333
-31.366667,145.883333
-31.3,142.3
-30.216667,144.85
-28.1,145.216667
-31.966667,141.45
-31.1,141.733333
-29.35,145
-31.083333,146.633333
-31.216667,146.866667
-28.066667,145.683333
-26.9,144.816667
-33.083333,147.15
-31.483333,145.833333
,
-28.066667,145.683333
-31.25,142.333333
-24.166667,131.466667
-31.05,144.366667
-24.333333,131.583333
-31.016667,141.683333
-24.283333,131.566667
-31.5,145.833333
-28.066667,145.683333
-30.7,141.9
,
-31.516667,144.8
-31.883333,141.233333
-31.1,141.733333
-32.066667,141.1
-28,145.6
-25.296439,130.706691
-23.7,133.9
-31.7,144.1
-23.557016,133.787694
-23.6,134.5
-24.149623,134.195205
-40.362657,175.659119
-32.616666,138.016666
-40.19009,175.34514
-30.8,139.316666
-30.704361,140.793917
-31.083222,141.690111
-24.72487202,144.663252
-26.40677702,146.259494
-20.79691801,138.723618
-25.18590102,144.704727
-24.75095602,144.70978
-26.42345502,144.892846
-27.44012802,144.126196
-23.02100001,138.279333
-25.89013402,143.409528
-27.58826702,144.315672
-27.81427702,141.286209
-25.70651502,144.456738
-25.02346802,143.12619
-26.40677702,146.259494
-28.65681902,141.909574
-23.80567102,145.712536
-27.82344902,145.576182
-22.78056701,145.55462
-27.95677902,146.226175
-24.92262202,144.64978
-26.40677702,146.259494
-24.89012202,144.776168
-26.28734802,144.464519
-25.35726902,141.844837
-25.16767002,142.061135
-22.47444401,143.183333
-26.04013502,143.442866
-22.64707901,142.928122
-27.96815602,148.150312
-23.96878102,141.51827
-28.242222,145.790278
-20.77349501,139.476199
-22.44015801,139.642867
-27.97346302,144.242868
-27.34010802,146.64283
-28.70679702,144.442879
-28.79013002,144.242879
-26.40801902,147.045095
-26.40677702,146.259494
-28.35680502,143.142885
-26.10680202,143.109533
-25.40374902,142.70092
-28.90555602,146.921667
-25.15612302,144.698894
-24.84290002,144.66978
-21.98083301,144.731667
-26.40677702,146.259494
-26.65679402,144.359524
-27.51077002,143.449781
-28.75318602,144.435934
-24.16361102,142.807222
-25.55833202,144.182452
-28.54093502,145.285559
-26.50677702,146.226165
-24.35680002,143.29285
-27.51077002,143.449781
-25.92345502,144.60951
-25.51489202,138.996247
-27.86722302,143.722683
-25.02346802,143.12619
-28.77346402,144.459545
-25.37347102,142.659531
-24.35680002,143.29285
-22.12349201,139.6262
-28.70346402,144.435101
-25.70768702,144.465278
-25.97345502,144.776176
-28.08207402,144.114817
-22.50682501,139.69287
-23.05866701,138.355
-21.97345201,145.859465
-28.055477,142.381649
-25.99011802,145.059503
-25.49069402,142.851197
-26.14012102,144.526179
-25.53401502,144.234094
-23.30216702,139.597667
-23.49513502,142.970349
-27.177575,141.177632
-28.04010402,147.509491
-21.51595201,145.911688
-25.02670802,142.097789
-26.97346502,143.85953
-25.87874602,143.403417
-27.77677402,148.288301
-23.870265,138.489896
-26.60679402,144.342857
-28.92659802,146.90558
-28.08624102,144.219539
-24.35680002,143.29285
-26.90678802,144.84285
-28.99628802,144.441594
-22.12348301,140.576193
-28.114444,146.681389
-22.92484001,145.609751
-23.34011702,145.842809
-28.00169002,141.557882
-28.52528302,142.18446
-26.97346502,143.85953
-26.59207102,144.417024
-23.62346602,143.409514
-23.35735102,143.795059
-28.998849,142.002149
-22.69484201,145.448647
-22.016676,139.434886
-26.63874302,143.522308
-24.35680002,143.29285
-27.36386402,142.398034
-28.03038802,146.98395
-25.97345502,144.776176
,
-23.785556,133.760278
-24.298679,131.733393
-24.378375,131.801722
-24.301864,131.72839
-24.387102,131.792958
-24.303513,131.545153
-23.698333,133.938889
-23.728333,133.876667
-23.643056,133.846944
-23.694722,133.8425
-24.389648,131.808977
-23.765278,133.7975
-23.734722,133.929444
-23.695833,133.936944
-23.766389,133.750278
-23.638333,133.811389
-23.756111,133.836389
-23.703333,133.825833
-23.646389,133.818056
-24.222096,131.568383
-23.754722,133.846111
-24.253564,131.55854
-24.242888,131.47609
-23.725556,133.885
-23.728611,133.881667
-21.115833,134.486111
-23.753056,133.836944
-23.728889,133.883056
-23.798611,133.76
-23.729722,133.931389
-23.730278,133.935833
-23.731944,133.801389
-23.765,133.800556
-24.314039,131.601474
-23.640556,133.8425
-23.733333,133.818333
-23.752778,133.932222
-23.77,133.7625
-23.735556,133.836389
-23.699167,133.926389
-24.266404,131.668976
-24.254487,131.566986
-24.173665,131.439133
-23.73,133.813889
-23.735278,133.921111
-23.748959,133.789678
-24.218707,131.604788
-23.819444,133.791667
-24.218899,131.502387
-23.780833,133.762778
-24.382292,131.792931
-23.740556,133.915833
-23.727778,133.7875
-23.744722,133.788056
-23.713611,133.906389
-23.785556,133.763056
-24.274875,131.674854
-23.725,133.843889
-23.772778,133.759444
-23.811427,133.783819
-24.297894,131.551354
-23.675556,133.893889
-23.735691,133.879341
-23.705,133.925
-23.724658,133.845494
-24.290019,131.548399
-24.29301,131.528232
-23.640833,133.811389
-23.735691,133.879341
-23.780926,133.803092
-24.30882,131.49626
-23.733611,133.914722
-24.239362,131.595031
-24.358287,131.709876
-23.754722,133.918611
-24.305503,131.534399
-23.778056,133.761389
-23.808611,133.841944
-23.755,133.736667
-23.776116,133.856001
-23.693611,133.810278
-23.74,133.927222
-24.280702,131.565672
-23.7875,133.929444
-23.731944,133.897778
-23.745556,133.927778
-23.747778,133.893611
-23.7175,133.836389
-23.766389,133.728611
-23.7325,133.788056
-23.632222,133.908056
-24.236894,131.465589
-24.30029,131.732147
-23.813333,133.76
-23.785556,133.851944
-23.673056,133.921111
-23.771111,133.833333
-23.718611,133.855833
-23.745325,133.892749
-24.296867,131.735274
-23.708333,133.811389
-24.08135,132.614464
-23.761389,133.803889
-23.762778,133.851944
-23.777222,133.840278
-23.74,133.923611
-23.738056,133.915556
-24.367039,131.76498
-24.223207,131.582755
-23.803056,133.800833
-23.752222,133.839167
-23.740278,133.822222
-23.727778,133.896944
-23.81,133.757222
-23.752176,133.852639
-23.782498,133.93385
-24.277241,131.658323
-23.800556,133.805
-23.809722,133.781944
-23.745,133.794722
-23.780278,133.760833
-23.819444,133.791667
-23.748611,133.937778
-23.756667,133.861944
-24.2961,131.472497
-23.643889,133.851944
-23.773679,133.862303
-23.6675,133.830278
-23.751944,133.861667
-23.746667,133.931111
-23.807222,133.801111
-23.807222,133.758611
-23.736667,133.913611
-23.780209,133.856319
-23.666944,133.8225
-23.731389,133.773056
-23.756389,133.93
-23.763333,133.843889
-23.759167,133.824722
-23.745278,133.93
-24.299507,131.538032
-23.750556,133.824722
-23.806944,133.798889
-23.641667,133.893889
-23.814444,133.763889
-23.775833,133.821111
-23.7575,133.918056
-23.774668,133.837526
-23.759444,133.838056
-23.635556,133.910833
-23.684444,133.836667
-23.670833,133.855278
-23.813889,133.929167
-23.7425,133.819167
-23.792778,133.851111
-23.777565,133.833663
-23.755833,133.845833
-23.7,133.811389
-23.702939,133.837171
-23.719167,133.827778
-23.724722,133.924444
-23.706111,133.855278
-23.77484,133.841194
-23.776389,133.830833
-23.6575,133.856389
-23.741389,133.829444
-23.7175,133.8325
-23.645833,133.865833
-23.645,133.838889
-23.716389,133.896111
-23.757778,133.851944
-23.769444,133.759722
-23.774167,133.831667
-23.636667,133.881389
-23.631667,133.886389
-23.7325,133.808056
-23.730278,133.837222
-23.779167,133.844722
-23.633056,133.915556
-23.637778,133.908889
-23.715278,133.836944
-23.775,133.848889
-23.771389,133.843056
-23.753668,133.791312
-23.781981,133.802876
-23.7775,133.86
-23.642222,133.881389
-23.773889,133.846667
-23.779167,133.811667
-23.766111,133.829167
-23.769444,133.414167
-23.718611,133.855833
-23.644167,133.861111
-23.736944,133.791111
-23.683611,133.931389
-23.641667,133.874722
-23.712778,133.836389
-23.812222,133.758056
-23.746944,133.777778
-23.738889,133.788611
-23.634444,133.91
-23.700615,133.922894
-23.6625,133.856111
-23.736944,133.763333
-23.6375,133.890278
-23.823611,133.795833
-23.636667,133.881389
-23.642222,133.895
-23.74,133.819722
-23.721389,133.827778
-23.6775,133.921944
-23.766111,133.829167
-23.640833,133.910556
-23.677778,133.845833
-23.772778,133.805
-23.646667,133.859444
-23.664444,133.839444
-23.671111,133.853056
-23.775833,133.825278
-27.974888,145.553698
-27.688867,117.899222
-26.461967,147.597198
-25.283739,130.727863
-27.979375,145.541317
-25.994618,145.048456
-25.994618,145.048456
-26.0257,129.42938
-29.61166,137.44723
-29.69087,125.20353
-29.95428,131.3547
-30.77055,139.09694
-27.16892,131.96538
-31.27143,138.88111
-27.13356,132.42232
-27.08255,129.72643
-26.09215,129.0837
-30.73531,139.18797
-30.7132,138.62774
-30.20607,139.17905
-31.27173,137.51396
-30.34561,139.18999
-27.13268,132.85945
-29.46252,133.13067
-29.44993,133.04381
-31.67998,140.03365
-27.02658,132.59378
-26.36307,130.18862
-26.69073,134.17365
-27.12845,132.85747
-30.53621,139.17501
-30.13924,139.17405
-27.47634,133.75344
-30.96801,139.16788
-29.92319,133.39211
-27.15928,129.91441
-29.14183,133.82753
-29.38497,127.0896
-27.05921,129.64123
-30.79055,134.13937
-28.02892,134.34768
-26.50707,129.56582
-26.1516,129.30254
-27.00222,131.67679
-27.06413,129.66804
-29.88155,132.12702
-29.77636,131.11732
-30.13191,139.16588
-28.70868,133.34795
-30.29537,133.90976
-29.96848,133.44649
-29.48285,127.07118
-29.20974,130.80459
-29.43279,133.75797
-28.19855,133.40374
-29.13768,133.00916
-28.85333,133.61116
-27.14836,129.51923
-27.42272,130.65332
-30.48104,139.16562
-30.76692,139.00561
-30.96069,140.57722
-30.36392,139.27601
-29.89266,132.0608
-30.24383,139.10666
-28.98225,133.78392
-26.90329,130.20743
-26.13036,129.18527
-28.22117,133.3331
-26.90148,132.32669
-29.2709,133.83001
-28.12083,133.47412
-27.12954,129.52853
-32.1877,137.07062
-26.39986,129.56478
-31.87303,140.31137
-30.47058,135.46833
-30.91604,133.40362
-29.65157,133.01594
-30.4847,136.8839
-26.18222,130.21183
-29.03306,133.30892
-30.95473,139.23512
-30.28383,139.15942
-30.6185,134.16955
-30.51576,139.13267
-30.86772,138.99045
-27.58978,129.71516
-28.75378,133.34621
-26.75686,129.50356
-31.27748,137.51326
-28.49887,129.02731
-26.44385,130.24688
-27.05921,129.64123
-27.00149,131.76463
-27.06524,129.80694
-30.51482,129.43792
-29.00573,133.18516
-27.1986,131.59246
-29.62393,133.01632
-31.04601,138.97046
-31.08499,133.36915
-27.08632,129.42922
-28.95268,133.80787
-28.84052,133.59493
-29.38497,127.0896
-30.95903,139.21934
-30.26857,133.87485
-26.11692,129.37277
-30.51482,129.43792
-29.30801,130.80602
-27.19288,132.87003
-30.45254,139.22447
-26.63446,129.42009
-29.01072,133.32674
-26.85131,129.64857
-30.51964,139.15135
-29.49897,133.3688
-29.30801,130.80602
-30.69781,139.05257
-29.50074,133.40332
-29.9938,131.38684
-30.701,139.09152
-26.804,129.57578
-26.762,135.11899
-29.68511,125.1772
-30.88859,139.0878
-30.51832,138.6054
-26.27031,134.9524
-27.05056,129.39989
-26.59739,129.50985
-29.17203,134.25009
-30.43927,134.07238
-27.38041,130.82418
-29.52009,133.66411
-29.04846,133.82115
-26.86219,129.66316
-27.40508,130.70215
-30.45496,139.17131
-30.00844,133.49525
-31.31843,140.67851
-26.0842,129.06461
-27.37748,129.90991
-30.97891,134.06407
-31.04843,138.86878
-30.00106,139.22945
-31.27413,138.88053
-27.64455,132.92075
-30.48156,136.88
-26.25119,131.4815
-30.23381,133.83792
-31.65609,138.85187
-29.85199,130.10362
-30.98299,139.00687
-27.19575,131.62351
-29.50616,133.5447
-29.50338,133.5059
-29.72859,135.57774
-26.03954,129.42095
-29.54951,134.68988
-30.70684,139.15196
-29.49634,133.31204
-29.91536,130.07546
-30.64853,139.08108
-30.39296,134.03991
-29.82498,132.86698
-26.93644,129.7456
-30.32059,133.94264
-29.52091,133.67848
-29.16345,134.24861
-30.25968,139.23938
-27.0601,129.51821
-30.0669,133.69248
-32.19782,135.76315
-31.22224,138.96251
-30.59781,139.09824
-26.91949,132.00247
-28.18849,133.39268
-26.14456,129.20103
-29.20464,133.82656
-27.0249,131.31585
-30.4508,135.60824
-29.76694,133.15726
-28.98092,133.11992
-26.92274,131.48351
-26.89271,130.25198
-30.52089,138.56887
-27.16569,131.09113
-28.94659,133.32162
-30.85964,139.27451
-30.94001,140.71969
-29.91559,139.66902
-27.39916,133.10717
-30.67528,139.18492
-30.34886,139.19722
-30.24424,137.94236
-25.98329,129.45756
-29.97294,132.44977
-27.05081,129.39421
-30.57536,139.01475
-26.05211,129.40966
-30.82175,139.11266
-27.43449,130.45602
-30.47614,139.20217
-26.83662,131.62639
-26.10785,132.10075
-26.88628,130.07651
-30.08637,139.1356
-31.85723,137.06161
-26.93039,134.65848
-29.41418,133.13054
-26.14561,129.11211
-26.32353,135.22168
-30.85062,139.27468
-31.32593,138.84942
-26.89991,129.70485
-30.66683,139.19343
-31.72515,137.0708
-31.97645,140.20611
-26.59433,129.51158
-30.00554,139.2273
-30.57775,139.13876
-27.15876,131.07183
-27.04264,130.42685
-30.81043,139.01934
-26.49105,130.47402
-31.00245,139.13214
-27.01947,132.56582
-30.48117,134.08921
-29.89992,137.64586
-31.31605,140.97113
-30.46222,140.94658
-26.51525,134.08971
-27.05826,131.26815
-26.55855,129.25403
-31.96681,140.54411
-29.79197,133.25922
-28.0957,133.97463
-30.37186,134.01134
-30.5976,139.05393
-29.03233,133.32228
-31.34456,138.88525
-26.50252,130.31965
-26.95834,131.99794
-29.65713,125.102
-28.37475,133.80724
-30.24365,139.18875
-29.0302,133.36955
-27.44866,130.60284
-31.86086,140.37948
-29.72009,125.32097
-28.13186,140.20766
-28.50744,129.09936
-31.13275,138.84069
-27.14132,134.92381
-26.90877,129.71384
-27.20478,131.67147
-29.52963,127.066
-28.81409,133.33399
-27.1761,132.86983
-30.01909,133.63677
-29.76864,135.5312
-30.27619,139.16113
-29.76721,133.03662
-30.69884,138.63174
-30.13577,133.74269
-30.25078,139.24837
-28.6474,133.35505
-29.49935,133.4058
-28.81466,134.64827
-30.14508,139.0172
-30.07637,130.07506
-26.98294,134.81064
-30.40429,134.05481
-29.65703,132.60619
-27.08962,129.44772
-28.71375,130.55441
-29.59931,133.01633
-27.01719,132.56817
-26.99495,134.90425
-27.42457,130.65226
-28.31402,133.32451
-25.6936,138.55591
-29.66931,125.13029
-29.9014,131.23498
-30.85216,134.11812
-27.18941,134.77197
-27.28636,131.42731
-29.50193,133.46253
-29.89659,132.02303
-30.5557,132.15104
-26.24601,134.05899
-30.11911,139.15367
-26.23391,131.50122
-26.90007,132.00609
-32.27213,139.88395
-30.49231,134.09379
-29.88155,132.12702
-30.60709,139.1476
-30.54691,139.16647
-26.98589,129.87165
-28.74777,134.12612
-27.30903,133.61169
-26.23006,129.44526
-30.89258,138.96535
-30.85941,138.94932
-28.17267,133.98861
-27.35493,130.33857
-26.55522,129.53512
-29.62427,132.76984
-28.44525,133.21218
-30.28853,139.27213
-30.54786,139.16958
-27.02262,129.90141
-30.62105,139.17759
-30.66804,134.18832
-28.54382,133.29841
-31.7466,136.97803
-26.96763,134.6423
-30.93652,139.19046
-30.53133,138.69625
-27.19695,133.5091
-27.01815,131.29264
-30.2606,139.20767
-27.22999,129.91618
-32.3764,136.5573
-31.06911,140.9065
-30.3725,139.08337
-30.51993,138.56577
-30.96363,139.00937
-27.05664,129.83671
-30.91306,138.94818
-31.8473,137.11112
-29.85199,130.10362
-30.69567,138.75812
-29.00349,133.18623
-30.68648,139.21185
-29.71231,133.01546
-28.01489,134.33811
-26.53754,129.44562
-30.45401,134.07954
-29.96785,130.05808
-28.38788,133.38765
-29.49969,133.39433
-29.40502,133.83097
-28.19669,133.39969
-27.06958,129.78814
-30.85376,139.05086
-26.20322,132.32967
-30.44544,138.78937
-30.11829,133.72936
-28.95037,133.00352
-26.65417,130.46143
-31.40778,138.89015
-27.13634,132.38809
-30.57092,138.87619
-32.14504,135.70121
-30.18775,133.08257
-29.16215,134.25942
-31.25067,138.964
-30.25327,139.23222
-30.69387,139.09688
-27.48252,133.29467
-31.18603,140.64385
-29.65713,125.102
-32.10935,135.62568
-30.07637,130.07506
-26.62578,129.45103
-29.72661,133.01435
-30.50733,138.66557
-29.66041,135.76689
-26.95284,131.43682
-30.32737,139.38118
-27.11771,132.83137
-30.55501,138.81451
-27.12784,129.9907
-29.3132,130.78538
-30.87753,139.16542
-32.60204,136.21334
-27.59377,132.88708
-31.673,138.78609
-26.51546,129.20347
-26.92578,131.48275
-29.76612,133.0996
-26.75796,134.21213
-30.58396,139.10738
-30.6176,139.18913
-28.8945,133.66701
-27.01829,131.53111
-31.58157,139.18262
-28.97948,133.14663
-27.01073,131.71338
-31.11293,140.50136
-26.88369,129.68834
-27.42879,133.23865
-30.95408,138.97503
-27.00908,131.73653
-30.95907,140.62211
-27.06407,129.57114
-26.95974,129.78351
-29.47438,133.17928
-29.53662,134.59808
-30.29315,139.24606
-30.86703,138.94654
-28.24284,133.12487
-30.20892,139.12498
-30.50768,138.58586
-29.45284,133.08911
-33.46225,138.54049
-27.05396,134.90562
-29.96783,130.05809
-30.1843,139.10676
-30.95953,139.23975
-27.15515,131.1319
-31.77509,137.32319
-29.45234,133.0172
-30.56438,138.72935
-30.31344,139.39819
-30.79094,134.16232
-28.38514,133.38463
-30.53854,139.18017
-27.01815,131.29264
-30.1094,139.04489
-29.51,133.58268
-27.64502,132.92073
-29.52128,133.81364
-29.099,133.8216
-27.27995,130.21975
-30.85549,139.04612
-27.46698,133.29309
-31.22262,140.21111
-31.21791,133.49263
-30.86648,139.02697
-30.02889,133.66909
-26.76784,131.80963
-30.64859,139.08525
-30.55072,134.11697
-30.31875,139.10938
-27.05523,129.44213
-26.35606,130.84582
-27.52343,132.87121
-30.58402,139.14283
-29.47542,133.18717
-30.693,132.81298
-30.23514,139.12968
-28.54199,133.29639
-26.0283,129.84563
-29.02042,133.23829
-31.52728,138.97276
-29.76707,132.99543
-26.65881,129.32697
-27.08313,131.23065
-30.47581,139.17822
-30.30453,139.15592
-28.12087,133.47819
-30.97787,139.17973
-26.43901,129.14513
-29.24872,130.79637
-32.05423,137.50209
-30.6101,134.16203
-29.02507,133.82963
